supp_cd,mgfname,itpack_cd,itempackname,it_cd,itemname,pack_cd,packages,pkg_unit,no_pkg,short_cd,is_0_mrp,mrp_order,ipmrp_cd,mrp_item,mrp,sal_gr_rt,off_onmrp,sal_remark,it_und_gp
"*SS","HOME MADE PRODUCT","*SS33ML","HM.Anjir Kesar-750ml","*SS33","HM.Anjir Kesar","ML","750ml","",0.000,"AK",F,1,"*SS33MLC","HM.Anjir Kesar-750ml @240.00",240.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS34ML","HM.Variyali Elaichi-750ml","*SS34","HM.Variyali Elaichi","ML","750ml","",0.000,"VE",F,3,"*SS34MLA","HM.Variyali Elaichi-750ml @140.00",140.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS34ML","HM.Variyali Elaichi-750ml","*SS34","HM.Variyali Elaichi","ML","750ml","",0.000,"VE",F,2,"*SS34MLB","HM.Variyali Elaichi-750ml @165.00",165.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS34ML","HM.Variyali Elaichi-750ml","*SS34","HM.Variyali Elaichi","ML","750ml","",0.000,"VE",F,1,"*SS34MLC","HM.Variyali Elaichi-750ml @175.00",175.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS35ML","HM.Lemon Pudina-750ml","*SS35","HM.Lemon Pudina","ML","750ml","",0.000,"LP",F,3,"*SS35MLA","HM.Lemon Pudina-750ml @150.00",150.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS35ML","HM.Lemon Pudina-750ml","*SS35","HM.Lemon Pudina","ML","750ml","",0.000,"LP",F,2,"*SS35MLB","HM.Lemon Pudina-750ml @170.00",170.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS35ML","HM.Lemon Pudina-750ml","*SS35","HM.Lemon Pudina","ML","750ml","",0.000,"LP",F,1,"*SS35MLC","HM.Lemon Pudina-750ml @180.00",180.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS36ML","HM.Kesar D/F Falooda-750ml","*SS36","HM.Kesar D/F Falooda","ML","750ml","",0.000,"KDF",F,3,"*SS36MLA","HM.Kesar D/F Falooda-750ml @180.00",180.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS36ML","HM.Kesar D/F Falooda-750ml","*SS36","HM.Kesar D/F Falooda","ML","750ml","",0.000,"KDF",F,2,"*SS36MLB","HM.Kesar D/F Falooda-750ml @200.00",200.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS36ML","HM.Kesar D/F Falooda-750ml","*SS36","HM.Kesar D/F Falooda","ML","750ml","",0.000,"KDF",F,1,"*SS36MLC","HM.Kesar D/F Falooda-750ml @215.00",215.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS37ML","HM.Ice Cream Falooda-750ml","*SS37","HM.Ice Cream Falooda","ML","750ml","",0.000,"IF",F,3,"*SS37MLA","HM.Ice Cream Falooda-750ml @160.00",160.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS37ML","HM.Ice Cream Falooda-750ml","*SS37","HM.Ice Cream Falooda","ML","750ml","",0.000,"IF",F,2,"*SS37MLB","HM.Ice Cream Falooda-750ml @180.00",180.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS37ML","HM.Ice Cream Falooda-750ml","*SS37","HM.Ice Cream Falooda","ML","750ml","",0.000,"IF",F,1,"*SS37MLC","HM.Ice Cream Falooda-750ml @190.00",190.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS38ML","HM.White Rose-750ml","*SS38","HM.White Rose","ML","750ml","",0.000,"WR",F,2,"*SS38MLA","HM.White Rose-750ml @135.00",135.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS38ML","HM.White Rose-750ml","*SS38","HM.White Rose","ML","750ml","",0.000,"",F,1,"*SS38MLB","HM.White Rose-750ml @155.00",155.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS39ML","HM.Chandan Kesar-750ml","*SS39","HM.Chandan Kesar","ML","750ml","",0.000,"CK",F,4,"*SS39MLA","HM.Chandan Kesar-750ml @190.00",190.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS39ML","HM.Chandan Kesar-750ml","*SS39","HM.Chandan Kesar","ML","750ml","",0.000,"CK",F,3,"*SS39MLB","HM.Chandan Kesar-750ml @215.00",215.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS39ML","HM.Chandan Kesar-750ml","*SS39","HM.Chandan Kesar","ML","750ml","",0.000,"CK",F,1,"*SS39MLC","HM.Chandan Kesar-750ml @230.00",230.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS40ML","HM.Gulab Gulkand-750ml","*SS40","HM.Gulab Gulkand","ML","750ml","",0.000,"GG",F,4,"*SS40MLA","HM.Gulab Gulkand-750ml @170.00",170.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS40ML","HM.Gulab Gulkand-750ml","*SS40","HM.Gulab Gulkand","ML","750ml","",0.000,"GG",F,3,"*SS40MLB","HM.Gulab Gulkand-750ml @205.00",205.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS40ML","HM.Gulab Gulkand-750ml","*SS40","HM.Gulab Gulkand","ML","750ml","",0.000,"GG",F,2,"*SS40MLC","HM.Gulab Gulkand-750ml @215.00",215.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS40ML","HM.Gulab Gulkand-750ml","*SS40","HM.Gulab Gulkand","ML","750ml","",0.000,"GG",F,1,"*SS40MLD","HM.Gulab Gulkand-750ml @225.00",225.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS41ML","HM.PREM.Coffee-750ml","*SS41","HM.PREM.Coffee","ML","750ml","",0.000,"CC",F,4,"*SS41MLA","HM.PREM.Coffee-750ml @180.00",180.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS41ML","HM.PREM.Coffee-750ml","*SS41","HM.PREM.Coffee","ML","750ml","",0.000,"CC",F,3,"*SS41MLB","HM.PREM.Coffee-750ml @200.00",200.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS41ML","HM.PREM.Coffee-750ml","*SS41","HM.PREM.Coffee","ML","750ml","",0.000,"CC",F,2,"*SS41MLC","HM.PREM.Coffee-750ml @215.00",215.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS41ML","HM.PREM.Coffee-750ml","*SS41","HM.PREM.Coffee","ML","750ml","",0.000,"CC",F,1,"*SS41MLD","HM.PREM.Coffee-750ml @225.00",225.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS42ML","HM.Real CHOCO-750ml","*SS42","HM.Real CHOCO","ML","750ml","",0.000,"RC",F,3,"*SS42MLA","HM.Real CHOCO-750ml @170.00",170.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS42ML","HM.Real CHOCO-750ml","*SS42","HM.Real CHOCO","ML","750ml","",0.000,"RC",F,2,"*SS42MLB","HM.Real CHOCO-750ml @190.00",190.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS42ML","HM.Real CHOCO-750ml","*SS42","HM.Real CHOCO","ML","750ml","",0.000,"RC",F,1,"*SS42MLC","HM.Real CHOCO-750ml @205.00",205.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS43LF","HM.Pan Pasand-5 LTR","*SS43","HM.Pan Pasand","LF","5Ltr","",0.000,"",T,1,"*SS43LFA","HM.Pan Pasand-5 LTR @",0.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS43ML","HM.Pan Pasand-750ml","*SS43","HM.Pan Pasand","ML","750ml","",0.000,"PAN",F,4,"*SS43MLA","HM.Pan Pasand-750ml @180.00",180.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS43ML","HM.Pan Pasand-750ml","*SS43","HM.Pan Pasand","ML","750ml","",0.000,"PAN",F,3,"*SS43MLB","HM.Pan Pasand-750ml @210.00",210.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS43ML","HM.Pan Pasand-750ml","*SS43","HM.Pan Pasand","ML","750ml","",0.000,"PAN",F,2,"*SS43MLC","HM.Pan Pasand-750ml @230.00",230.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS43ML","HM.Pan Pasand-750ml","*SS43","HM.Pan Pasand","ML","750ml","",0.000,"PAN",F,1,"*SS43MLD","HM.Pan Pasand-750ml @240.00",240.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS44ML","HM.Real Kesar-750ml","*SS44","HM.Real Kesar","ML","750ml","",0.000,"RK",F,3,"*SS44MLA","HM.Real Kesar-750ml @185.00",185.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS44ML","HM.Real Kesar-750ml","*SS44","HM.Real Kesar","ML","750ml","",0.000,"RK",F,2,"*SS44MLB","HM.Real Kesar-750ml @215.00",215.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS44ML","HM.Real Kesar-750ml","*SS44","HM.Real Kesar","ML","750ml","",0.000,"RK",F,1,"*SS44MLC","HM.Real Kesar-750ml @230.00",230.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS45ML","HM.Masala Sinkanji-750ml","*SS45","HM.Masala Sinkanji","ML","750ml","",0.000,"MS",F,3,"*SS45MLA","HM.Masala Sinkanji-750ml @140.00",140.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS45ML","HM.Masala Sinkanji-750ml","*SS45","HM.Masala Sinkanji","ML","750ml","",0.000,"MS",F,2,"*SS45MLB","HM.Masala Sinkanji-750ml @165.00",165.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS45ML","HM.Masala Sinkanji-750ml","*SS45","HM.Masala Sinkanji","ML","750ml","",0.000,"MS",F,1,"*SS45MLC","HM.Masala Sinkanji-750ml @175.00",175.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS46ML","HM.Keri Pudina-750ml","*SS46","HM.Keri Pudina","ML","750ml","",0.000,"KP",F,3,"*SS46MLA","HM.Keri Pudina-750ml @150.00",150.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS46ML","HM.Keri Pudina-750ml","*SS46","HM.Keri Pudina","ML","750ml","",0.000,"KP",F,2,"*SS46MLB","HM.Keri Pudina-750ml @170.00",170.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS46ML","HM.Keri Pudina-750ml","*SS46","HM.Keri Pudina","ML","750ml","",0.000,"KP",F,1,"*SS46MLC","HM.Keri Pudina-750ml @180.00",180.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS47ML","HM.Vanila Cream-750ml","*SS47","HM.Vanila Cream","ML","750ml","",0.000,"VC",F,3,"*SS47MLA","HM.Vanila Cream-750ml @140.00",140.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS47ML","HM.Vanila Cream-750ml","*SS47","HM.Vanila Cream","ML","750ml","",0.000,"VC",F,2,"*SS47MLB","HM.Vanila Cream-750ml @160.00",160.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS47ML","HM.Vanila Cream-750ml","*SS47","HM.Vanila Cream","ML","750ml","",0.000,"VC",F,1,"*SS47MLC","HM.Vanila Cream-750ml @170.00",170.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS48ML","HM.Real Variyali-750ml","*SS48","HM.Real Variyali","ML","750ml","",0.000,"RV",F,3,"*SS48MLA","HM.Real Variyali-750ml @140.00",140.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS48ML","HM.Real Variyali-750ml","*SS48","HM.Real Variyali","ML","750ml","",0.000,"RV",F,2,"*SS48MLB","HM.Real Variyali-750ml @165.00",165.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS48ML","HM.Real Variyali-750ml","*SS48","HM.Real Variyali","ML","750ml","",0.000,"RV",F,1,"*SS48MLC","HM.Real Variyali-750ml @175.00",175.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS49ML","HM.Kiwi Crush-750ml","*SS49","HM.Kiwi Crush","ML","750ml","",0.000,"KW",F,3,"*SS49MLA","HM.Kiwi Crush-750ml @180.00",180.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS49ML","HM.Kiwi Crush-750ml","*SS49","HM.Kiwi Crush","ML","750ml","",0.000,"KW",F,2,"*SS49MLB","HM.Kiwi Crush-750ml @210.00",210.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS49ML","HM.Kiwi Crush-750ml","*SS49","HM.Kiwi Crush","ML","750ml","",0.000,"KW",F,1,"*SS49MLC","HM.Kiwi Crush-750ml @225.00",225.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS50ML","HM.Black Forest-750ml","*SS50","HM.Black Forest","ML","750ml","",0.000,"BF",F,1,"*SS50MLA","HM.Black Forest-750ml @205.00",205.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS51LC","HM.SHARBAT 4*BOTT-250ml","*SS51","HM.SHARBAT 4*BOTT","LC","250ml","",0.000,"310",F,2,"*SS51LCA","HM.SHARBAT 4*BOTT-250ml @310.00",310.00,0.0000,0.00,"",""
"*SS","HOME MADE PRODUCT","*SS52LC","HM.SHARBAT 4*BOTT-250ml","*SS52","HM.SHARBAT 4*BOTT","LC","250ml","",0.000,"340",F,2,"*SS52LCA","HM.SHARBAT 4*BOTT-250ml @340.00",340.00,0.0000,0.00,"",""
"*U","KAMWAH PRDUCTS (ADI)","*U002PF","KAM.HAKKA NOODLES (VEG)-180g","*U002","KAM.HAKKA NOODLES (VEG)","PF","180g","",0.000,"021",F,1,"*U002PFA","KAM.HAKKA NOODLES (VEG)-180g @39.00",39.00,0.0000,0.00,"",""
"*X","SPRAY LITE PRODUCT","*X001AT","SPRAY LITE BUTTER FLAV.-170g","*X001","SPRAY LITE BUTTER FLAV.","AT","170g","",0.000,"",F,7,"*X001ATA","SPRAY LITE BUTTER FLAV.-170g @246.00",246.00,0.0000,0.00,"",""
"*X","SPRAY LITE PRODUCT","*X001AT","SPRAY LITE BUTTER FLAV.-170g","*X001","SPRAY LITE BUTTER FLAV.","AT","170g","",0.000,"",F,4,"*X001ATB","SPRAY LITE BUTTER FLAV.-170g @275.00",275.00,0.0000,0.00,"",""
"*X","SPRAY LITE PRODUCT","*X001AT","SPRAY LITE BUTTER FLAV.-170g","*X001","SPRAY LITE BUTTER FLAV.","AT","170g","",0.000,"107",F,2,"*X001ATC","SPRAY LITE BUTTER FLAV.-170g @292.00",292.00,0.0000,0.00,"",""
"*X","SPRAY LITE PRODUCT","*X001AT","SPRAY LITE BUTTER FLAV.-170g","*X001","SPRAY LITE BUTTER FLAV.","AT","170g","",0.000,"107",F,1,"*X001ATD","SPRAY LITE BUTTER FLAV.-170g @352.00",352.00,0.0000,0.00,"",""
"*X","SPRAY LITE PRODUCT","*X002AT","SPRAY LITE NATURAL-170g","*X002","SPRAY LITE NATURAL","AT","170g","",0.000,"",F,5,"*X002ATA","SPRAY LITE NATURAL-170g @230.00",230.00,0.0000,0.00,"",""
"*X","SPRAY LITE PRODUCT","*X002AT","SPRAY LITE NATURAL-170g","*X002","SPRAY LITE NATURAL","AT","170g","",0.000,"",F,2,"*X002ATB","SPRAY LITE NATURAL-170g @253.00",253.00,0.0000,0.00,"",""
"*X","SPRAY LITE PRODUCT","*X002AT","SPRAY LITE NATURAL-170g","*X002","SPRAY LITE NATURAL","AT","170g","",0.000,"106",F,1,"*X002ATC","SPRAY LITE NATURAL-170g @292.00",292.00,0.0000,0.00,"",""
"*X","SPRAY LITE PRODUCT","*X003AT","SPRAY LITE OLIVE FLAV.-170g","*X003","SPRAY LITE OLIVE FLAV.","AT","170g","",0.000,"",F,4,"*X003ATA","SPRAY LITE OLIVE FLAV.-170g @292.00",292.00,0.0000,0.00,"",""
"*X","SPRAY LITE PRODUCT","*X003AT","SPRAY LITE OLIVE FLAV.-170g","*X003","SPRAY LITE OLIVE FLAV.","AT","170g","",0.000,"",F,2,"*X003ATB","SPRAY LITE OLIVE FLAV.-170g @352.00",352.00,0.0000,0.00,"",""
"*X","SPRAY LITE PRODUCT","*X003AT","SPRAY LITE OLIVE FLAV.-170g","*X003","SPRAY LITE OLIVE FLAV.","AT","170g","",0.000,"108",F,1,"*X003ATC","SPRAY LITE OLIVE FLAV.-170g @392.00",392.00,0.0000,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS01AU","CTS.BARBEQUE-60g","CTS01","CTS.BARBEQUE","AU","60g","",0.000,"BB6",F,1,"CTS01AUA","CTS.BARBEQUE-60g @35.00",35.00,25.0000,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS01AV","CTS.BARBEQUE-30g","CTS01","CTS.BARBEQUE","AV","30g","",0.000,"BB3",F,1,"CTS01AVA","CTS.BARBEQUE-30g @20.00",20.00,14.2900,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS02AI","CTS.SOUR C&O-150g","CTS02","CTS.SOUR C&O","AI","150GM","GM",150.00,"CO15",F,1,"CTS02AIA","CTS.SOUR C&O-150g @85.00",85.00,60.7200,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS02AU","CTS.SOUR C&O-60g","CTS02","CTS.SOUR C&O","AU","60g","",0.000,"CO6",F,1,"CTS02AUA","CTS.SOUR CREAM & ONION-60g @35.00",35.00,25.0000,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS02AV","CTS.SOUR C&O-30g","CTS02","CTS.SOUR C&O","AV","30g","",0.000,"CO3",F,1,"CTS02AVA","CTS.SOUR C&O-30g @20.00",20.00,14.2900,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS03AI","CTS.JALAPENO-150g","CTS03","CTS.JALAPENO","AI","150GM","GM",150.00,"JP15",F,1,"CTS03AIA","CTS.JALAPENO-150g @85.00",85.00,60.7200,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS03AU","CTS.JALAPENO-60g","CTS03","CTS.JALAPENO","AU","60g","",0.000,"JP6",F,1,"CTS03AUA","CTS.JALAPENO-60g @35.00",35.00,25.0000,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS03AV","CTS.JALAPENO-30g","CTS03","CTS.JALAPENO","AV","30g","",0.000,"JP3",F,1,"CTS03AVA","CTS.JALAPENO-30g @20.00",20.00,14.2900,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS04AU","CTS.LIME N MINT-60g","CTS04","CTS.LIME N MINT","AU","60g","",0.000,"",F,1,"CTS04AUA","CTS.LIME N MINT-60g @35.00",35.00,25.0000,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS04AV","CTS.LIME N MINT-30g","CTS04","CTS.LIME N MINT","AV","30g","",0.000,"",F,1,"CTS04AVA","CTS.LIME N MINT-30g @20.00",20.00,14.2900,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS05AI","CTS.CHEESE-150g","CTS05","CTS.CHEESE","AI","150GM","GM",150.00,"CH15",F,1,"CTS05AIA","CTS.CHEESE-150g @85.00",85.00,60.7200,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS05AU","CTS.CHEESE-60g","CTS05","CTS.CHEESE","AU","60g","",0.000,"CH6",F,1,"CTS05AUA","CTS.CHEESE-60g @35.00",35.00,25.0000,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS05AV","CTS.CHEESE-30g","CTS05","CTS.CHEESE","AV","30g","",0.000,"CH3",F,1,"CTS05AVA","CTS.CHEESE-30g @20.00",20.00,14.2900,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS06ZF","CTS.QUINOA-70g","CTS06","CTS.QUINOA","ZF","70g","",0.000,"QN7",F,1,"CTS06ZFA","CTS.QUINOA-70g @60.00",60.00,42.8600,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS07AI","CTS.PIRI PIRI-150g","CTS07","CTS.PIRI PIRI","AI","150GM","GM",150.00,"PR15",F,1,"CTS07AIA","CTS.PIRI PIRI-150g @85.00",85.00,60.7200,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS07AU","CTS.PIRI PIRI-60g","CTS07","CTS.PIRI PIRI","AU","60g","",0.000,"PR6",F,1,"CTS07AUA","CTS.PIRI PIRI-60g @35.00",35.00,25.0000,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS07AV","CTS.PIRI PIRI-30g","CTS07","CTS.PIRI PIRI","AV","30g","",0.000,"PR3",F,1,"CTS07AVA","CTS.PIRI PIRI-30g @20.00",20.00,14.2900,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS08AI","CTS.TIKKA MASALA-150g","CTS08","CTS.TIKKA MASALA","AI","150GM","GM",150.00,"TK15",F,1,"CTS08AIA","CTS.TIKKA MASALA-150g @85.00",85.00,60.7200,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS08AU","CTS.TIKKA MASALA-60g","CTS08","CTS.TIKKA MASALA","AU","60g","",0.000,"TK6",F,1,"CTS08AUA","CTS.TIKKA MASALA-60g @35.00",35.00,25.0000,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS08AV","CTS.TIKKA MASALA-30g","CTS08","CTS.TIKKA MASALA","AV","30g","",0.000,"TK3",F,1,"CTS08AVA","CTS.TIKKA MASALA-30g @20.00",20.00,14.2900,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS09AI","CTS.TOM.MEXICANA-150g","CTS09","CTS.TOM.MEXICANA","AI","150GM","GM",150.00,"TM15",F,1,"CTS09AIA","CTS.TOM.MEXICANA-150g @85.00",85.00,60.7200,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS09AU","CTS.TOM.MEXICANA-60g","CTS09","CTS.TOM.MEXICANA","AU","60g","",0.000,"TM6",F,1,"CTS09AUA","CTS.TOM.MEXICANA-60g @35.00",35.00,25.0000,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS09AV","CTS.TOM.MEXICANA-30g","CTS09","CTS.TOM.MEXICANA","AV","30g","",0.000,"TM3",F,1,"CTS09AVA","CTS.TOM.MEXICANA-30g @20.00",20.00,14.2900,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS10AI","CTS.SEA SALT-150g","CTS10","CTS.SEA SALT","AI","150GM","GM",150.00,"SS",F,1,"CTS10AIA","CTS.SEA SALT-150g @85.00",85.00,60.7200,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS11AU","CTS.THAI-60g","CTS11","CTS.THAI","AU","60g","",0.000,"",F,1,"CTS11AUA","CTS.THAI-60g @35.00",35.00,25.0000,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS12AI","CTS.WASABI-150g","CTS12","CTS.WASABI","AI","150GM","GM",150.00,"",F,1,"CTS12AIA","CTS.WASABI-150g @85.00",85.00,60.7200,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS13AI","CTS.NONG-CHEESE-150g","CTS13","CTS.NONG-CHEESE","AI","150GM","GM",150.00,"NCH",F,1,"CTS13AIA","CTS.NONG-CHEESE-150g @85.00",85.00,60.7200,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS14AI","CTS.NONG-JALAPENO-150g","CTS14","CTS.NONG-JALAPENO","AI","150GM","GM",150.00,"NJP",F,1,"CTS14AIA","CTS.NONG-JALAPENO-150g @85.00",85.00,60.7200,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS15AA","CTS.CHEESY DIP CHIPOTLE-100g","CTS15","CTS.CHEESY DIP CHIPOTLE","AA","100GM","GM",100.00,"CDIP",F,1,"CTS15AAA","CTS.CHEESY DIP-100g @80.00",80.00,57.1500,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS16EK","CTS.HOT/SW.GREEN PEAS-26g","CTS16","CTS.HOT/SW.GREEN PEAS","EK","26g","",0.000,"",F,1,"CTS16EKA","CTS.HOT/SW.GREEN PEAS-26g @180.00",180.00,128.5800,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS17EK","CTS.WASBI GREEN PEAS-26g","CTS17","CTS.WASBI GREEN PEAS","EK","26g","",0.000,"",F,1,"CTS17EKA","CTS.WASBI GREEN PEAS-26g @180.00",180.00,128.5800,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS18ZF","CTS.BEETROOT-70g","CTS18","CTS.BEETROOT","ZF","70g","",0.000,"BT7",F,1,"CTS18ZFA","CTS.BEETROOT-70g @50.00",50.00,35.7200,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS19ZF","CTS.SPINACH &-70g","CTS19","CTS.SPINACH &","ZF","70g","",0.000,"SP7",F,1,"CTS19ZFA","CTS.SPINACH &-70g @50.00",50.00,35.7200,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS20AB","CTS.PARTY MIX-200g","CTS20","CTS.PARTY MIX","AB","200GM","GM",200.00,"",F,1,"CTS20ABA","CTS.PARTY MIX-200g @135.00",135.00,90.4100,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS20Z„","CTS.PARTY MIX-28g","CTS20","CTS.PARTY MIX","Z„","28g","",0.000,"",F,1,"CTS20Z„A","CTS.PARTY MIX-28g @20.00",20.00,14.2900,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS21AB","CTS.SUNFLOWER SEED-200g","CTS21","CTS.SUNFLOWER SEED","AB","200GM","GM",200.00,"",F,1,"CTS21ABA","CTS.SUNFLOWER SEED-200g @125.00",125.00,83.7100,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS22AV","CTS.ROASTED PUMPKEEN SEEDS 9p-30g","CTS22","CTS.ROASTED PUMPKEEN SEEDS 9p","AV","30g","",0.000,"",F,1,"CTS22AVA","CTS.ROASTED PUMPKEEN SEEDS 9p-30g @360.00",360.00,257.1600,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS23AB","CTS.ROASTED PUMPKEEN SEEDS-200g","CTS23","CTS.ROASTED PUMPKEEN SEEDS","AB","200GM","GM",200.00,"",F,1,"CTS23ABA","CTS.ROASTED PUMPKEEN SEEDS-200g @240.00",240.00,171.4400,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS24Z„","CTS.PREM.SALT.PEANUTS-28g","CTS24","CTS.PREM.SALT.PEANUTS","Z„","28g","",0.000,"",F,1,"CTS24Z„A","CTS.PREM.SALT.PEANUTS-28g @20.00",20.00,14.2900,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS25PF","CTS.SLICED JALAPENO-180g","CTS25","CTS.SLICED JALAPENO","PF","180g","",0.000,"SLJP",F,1,"CTS25PFA","CTS.SLICED JALAPENO-180g @125.00",125.00,89.2900,0.00,"",""
"CTS","TJUK TRADENETWORKS PVT LTD","CTS26ZF","CTS.MILANGE-70g","CTS26","CTS.MILANGE","ZF","70g","",0.000,"ML7",F,1,"CTS26ZFA","CTS.MILANGE-70g @50.00",50.00,35.7200,0.00,"",""
